Warehouse_ID,Location,Current_Stock,Demand_Forecast,Lead_Time_Days,Shipping_Time_Days,Stockout_Risk,Operational_Cost,Supplier_ID,Product_Category,Monthly_Sales,Order_Processing_Time,Return_Rate,Customer_Rating,Warehouse_Capacity,Storage_Cost,Transportation_Cost,Backorder_Quantity,Damaged_Goods,Employee_Count,Total_order_cycle_time,Total_Logistics_Cost,Net_profit,Cost_Efficiency_Ratio,Capacity_Utilization,Inventory_Turnover_Ratio,Stock_to_Demand_Ratio
WH475,Atlanta,4328,1522,6,3,19,50887,S401,Furniture,4595,1.225912772528076,1.3565060675912683,4.44173182280283,20088,17571,7604,97,31,93,4.225912772528076,76062,-71467,16.553210010881394,21.545201115093587,1.0616913123844731,2.8436268068331145
WH164,Atlanta,1130,5141,2,5,14,62347,S103,Apparel,3431,1.2448179642417778,4.628427681400431,3.40349220255632,42992,4735,14388,264,17,13,6.244817964241777,81470,-78039,23.745263771495193,2.6283959806475625,3.0362831858407078,0.21980159502042404
WH163,Denver,691,2105,7,6,7,72227,S441,Apparel,5715,0.517357453398711,5.80637413604332,3.612657035700576,31692,9854,13762,20,20,23,6.517357453398711,95843,-90128,16.77042869641295,2.180360974378392,8.270622286541245,0.32826603325415676
WH494,New York,3139,1614,4,2,24,63111,S187,Automotive,8588,3.203501207736076,3.496650539734967,3.893917070334103,24561,9978,14532,76,28,92,5.2035012077360765,87621,-79033,10.202724732184443,12.780424249826961,2.7359031538706593,1.9448574969021066
WH109,Miami,4011,4098,2,5,11,46152,S408,Automotive,5323,2.965608913195495,6.362546426915857,2.2123094669803502,18705,7073,13970,9,7,83,7.965608913195495,67195,-61872,12.62352057110652,21.44346431435445,1.3271004736973324,0.9787701317715959
WH088,Denver,4839,3605,4,4,12,87571,S967,Furniture,6480,2.5926284864434326,9.661415588785433,3.722192402585713,11626,5702,3342,221,35,75,6.592628486443433,96615,-90135,14.909722222222221,41.62222604507139,1.3391196528208307,1.3423023578363384
WH476,New York,2870,3549,5,6,9,54988,S688,Automotive,6519,2.3369471652360128,6.182588307420106,4.557443631409145,26572,13100,3192,214,36,57,8.336947165236012,71280,-64761,10.934192360791533,10.800842992623814,2.2714285714285714,0.8086785009861933
WH102,Chicago,2523,5037,2,4,7,85322,S990,Apparel,8354,2.4710722036810497,3.910110156986097,1.4706488125613095,39627,5718,11671,225,18,81,6.47107220368105,102711,-94357,12.294828824515202,6.366871072753426,3.3111375346809355,0.5008933889219773
WH288,Los Angeles,2981,2203,7,5,12,81725,S739,Apparel,2543,1.504996937793761,1.6393072447117158,3.319409968903472,12566,12316,8711,194,49,89,6.504996937793761,102752,-100209,40.405819897758555,23.72274391214388,0.8530694397853069,1.3531547889241944
WH121,Dallas,3594,4135,5,1,19,82199,S237,Electronics,5103,4.295808529263957,8.387694633379652,4.200777495818175,13566,12058,11764,185,24,18,5.295808529263957,106021,-100918,20.77621007250637,26.49270234409553,1.4198664440734559,0.8691656590084643
WH340,Miami,2753,4022,6,4,14,54693,S604,Apparel,6594,1.167104953916856,6.4277633843687925,4.0787152245079135,16172,3931,5384,72,29,22,5.167104953916856,64008,-57414,9.707006369426752,17.02325006183527,2.3952052306574645,0.6844853306812531
WH088,Los Angeles,4772,1457,5,1,5,40177,S829,Groceries,5640,3.757307676346766,4.827620989708128,4.958809284073855,43571,13210,3013,192,9,47,4.757307676346766,56400,-50760,10.0,10.952238874480733,1.1818943839061191,3.27522306108442
WH056,Dallas,3636,3453,8,6,11,50893,S990,Groceries,5913,2.429350460264812,4.500107242394876,3.653985948292594,38021,2774,10625,157,14,37,8.429350460264812,64292,-58379,10.872991713174361,9.563136161594908,1.6262376237623761,1.052997393570808
WH222,Dallas,2049,2313,5,3,16,44699,S496,Automotive,5031,1.7913137598968638,4.96618886395882,4.5028807335033,47494,14434,14244,33,48,88,4.791313759896864,73377,-68346,14.584973166368515,4.314229165789363,2.4553440702781844,0.8858625162127107
WH034,San Francisco,2843,1770,2,5,20,87773,S849,Apparel,1507,1.0514535844229684,7.5464649757061855,4.341844174472403,28144,7977,1059,274,27,49,6.051453584422968,96809,-95302,64.2395487723955,10.10162023877203,0.5300738656348927,1.6062146892655367
WH347,Houston,2161,1243,2,3,20,50718,S662,Automotive,8371,3.9287828926228343,1.5903102237106872,4.128188611581448,40991,17666,10537,26,34,76,6.928782892622834,78921,-70550,9.427905865487995,5.271888951233198,3.873669597408607,1.7385358004827032
WH026,Los Angeles,3723,4495,5,2,8,71632,S281,Electronics,1051,3.608916006864474,9.959796340167538,2.0507919247428528,38342,17265,6921,93,9,66,5.608916006864474,95818,-94767,91.16841103710752,9.709978613530854,0.2822992210582863,0.82825361512792
WH007,Chicago,3451,1006,10,4,9,65441,S919,Apparel,6401,2.834905660604244,5.381435112021976,4.960373360725495,38157,7002,4023,24,33,96,6.834905660604244,76466,-70065,11.945945945945946,9.044212071179599,1.8548246884960882,3.430417495029821
WH012,Seattle,2493,1158,6,1,16,40274,S405,Electronics,7689,0.5946722535741376,4.10135247088196,4.401669488097754,26879,3849,4042,12,43,99,1.5946722535741376,48165,-40476,6.264143581740148,9.274898619740318,3.0842358604091458,2.1528497409326426
WH341,Denver,3796,3992,7,7,16,53322,S219,Electronics,2125,1.324449434104031,7.227393537841966,2.9893097276670577,20650,10068,5006,26,30,32,8.32444943410403,68396,-66271,32.18635294117647,18.38256658595642,0.559799789251844,0.9509018036072144
WH155,San Francisco,3095,4848,6,6,12,64914,S345,Groceries,3841,3.190223156493436,2.4640067992908765,4.040233849377735,43468,10594,5244,119,41,53,9.190223156493436,80752,-76911,21.0236917469409,7.120180362565566,1.2410339256865912,0.6384075907590759
WH493,Denver,4116,4610,8,6,6,34868,S995,Electronics,2702,3.621050529720467,9.73414068336589,3.026274515295321,44883,12300,2152,88,45,54,9.621050529720467,49320,-46618,18.253145817912657,9.17050999264755,0.6564625850340136,0.8928416485900217
WH399,Denver,4248,2155,2,4,22,52943,S685,Furniture,3942,4.408079852073309,3.8795474461255943,3.6401545727834135,14161,10536,6394,117,48,72,8.408079852073309,69873,-65931,17.725266362252665,29.997881505543393,0.9279661016949152,1.9712296983758701
WH495,Los Angeles,3706,3087,8,3,9,86437,S527,Electronics,4339,3.303135834998611,2.1253675132984746,2.1108186746706985,27574,17898,2248,196,44,81,6.303135834998611,106583,-102244,24.56395482830145,13.440197287299629,1.1708041014570967,1.2005183025591188
WH364,Dallas,3213,4295,7,5,19,75884,S617,Apparel,3474,3.1194066672876173,7.273631316549489,2.052771680489821,49723,10859,14319,185,2,17,8.119406667287617,101062,-97588,29.090961427748994,6.461798362930636,1.0812324929971988,0.7480791618160652
WH499,Seattle,2809,1747,7,2,14,70859,S254,Apparel,1314,4.805806644610276,8.834459768962146,2.0623326325656874,14956,17141,13579,247,24,87,6.805806644610276,101579,-100265,77.30517503805174,18.781759828831238,0.4677821288714845,1.607899255867201
WH105,Houston,565,3432,6,2,22,70908,S732,Electronics,3326,2.313902434046069,8.062124544745291,2.863159632673343,28387,9132,14296,247,21,60,4.313902434046069,94336,-91010,28.363199037883344,1.9903476943671399,5.886725663716814,0.16462703962703962
WH434,Los Angeles,3728,3990,9,6,18,51895,S839,Automotive,9095,2.838561473189817,4.70041585718084,4.777678406085061,43242,13126,13685,171,13,52,8.838561473189817,78706,-69611,8.653765805387575,8.621247860876,2.4396459227467813,0.9343358395989975
WH493,Los Angeles,4265,4000,10,3,17,95822,S679,Apparel,2188,2.2170117270312675,1.0412150124314044,4.354504451779448,18618,13257,14977,276,3,23,5.2170117270312675,124056,-121868,56.69835466179159,22.907938554087444,0.5130128956623681,1.06625
WH145,Chicago,2215,2421,5,5,6,50560,S392,Electronics,8757,2.140447525805744,5.3628732525772405,1.1382425282653048,35201,12612,1619,187,47,12,7.140447525805744,64791,-56034,7.398766700924974,6.2924348740092615,3.9534988713318286,0.9149111937216027
WH248,Atlanta,4784,1437,8,5,19,34112,S768,Electronics,2642,4.251838310284589,7.710305014520818,4.92600906371119,13013,4433,2674,211,25,90,9.25183831028459,41219,-38577,15.601438304314913,36.76323676323676,0.552257525083612,3.329157967988866
WH100,Los Angeles,2217,2642,6,2,10,50313,S143,Electronics,8678,1.121275664949735,6.840928649165778,4.508454139612614,34249,6848,13675,283,29,85,3.121275664949735,70836,-62158,8.162710301912883,6.473181698735729,3.914298601714028,0.8391370174110523
WH028,New York,2543,2562,7,1,9,56665,S996,Groceries,1941,2.1606167820409485,7.353017486163101,2.4397521324381866,27228,4967,11925,54,38,45,3.1606167820409485,73557,-71616,37.89644513137558,9.339650359923608,0.7632717263075108,0.992583918813427
WH286,Denver,4127,2375,3,6,5,58513,S923,Apparel,1780,4.027623835467287,4.118159366328026,1.8571415911412996,15638,14093,4045,255,44,75,10.027623835467287,76651,-74871,43.062359550561794,26.39084281877478,0.4313060334383329,1.7376842105263157
WH060,New York,4630,3420,4,4,24,57943,S355,Groceries,8715,1.8213100976989345,4.615336795584389,3.5311855999008483,44641,7152,12031,82,19,34,5.821310097698935,77126,-68411,8.84979919678715,10.37163145986873,1.8822894168466522,1.3538011695906433
WH274,Los Angeles,4994,1228,5,5,6,70245,S740,Furniture,8855,1.8390851971727595,9.813247273358272,2.644791617566429,30671,16446,1274,153,3,85,6.83908519717276,87965,-79110,9.933935629587804,16.282481823220632,1.7731277533039647,4.0667752442996745
WH319,New York,1206,4118,5,4,24,55373,S952,Apparel,9874,3.432728194687892,8.34413892734694,4.754483311374395,12227,16050,8770,250,39,41,7.432728194687892,80193,-70319,8.121632570386875,9.863417027889097,8.187396351575456,0.29286061194754737
WH303,Denver,2850,3908,4,2,12,58194,S591,Apparel,2912,4.905858342076278,5.135826289982817,1.3717735332817966,47174,18838,1891,260,15,33,6.905858342076278,78923,-76011,27.102678571428573,6.041463518039598,1.0217543859649123,0.7292732855680655
WH258,Miami,1017,4062,6,7,7,62446,S154,Automotive,7929,1.873093079927344,3.35607117009695,3.0428223544766944,13932,7226,9521,222,47,72,8.873093079927344,79193,-71264,9.987766427039979,7.299741602067184,7.79646017699115,0.25036927621861155
WH239,Chicago,610,1183,3,1,22,43540,S120,Automotive,7865,4.750081786612892,2.479564328328047,4.921400242955563,29570,17196,717,141,7,41,5.750081786612892,61453,-53588,7.8134774316592495,2.062901589448766,12.89344262295082,0.5156382079459002
WH162,Chicago,2247,4189,10,4,12,53533,S831,Apparel,5348,3.4453273064589856,3.803589725440891,4.943949490291657,40767,6053,11638,63,27,80,7.445327306458985,71224,-65876,13.31787584143605,5.511811023622047,2.38006230529595,0.5364048698973503
WH361,Seattle,3672,2652,6,4,13,63188,S383,Electronics,8655,4.236001183004077,6.898189428845661,4.138287320546762,40379,19104,11161,211,50,92,8.236001183004078,93453,-84798,10.797573656845755,9.093835904802,2.3570261437908497,1.3846153846153846
WH190,Dallas,3101,898,9,2,10,81760,S434,Groceries,1225,3.736437996612843,5.842065865573657,2.5995910635589907,43489,7690,3512,259,5,59,5.7364379966128425,92962,-91737,75.88734693877551,7.130538756927039,0.39503386004514673,3.453229398663697
WH082,New York,739,4749,8,5,9,74847,S405,Electronics,1854,0.7247454022780034,5.912708590707941,3.076839609477521,35493,2900,763,48,48,84,5.724745402278003,78510,-76656,42.346278317152105,2.08210069591187,2.5087956698240865,0.15561170772794272
WH326,San Francisco,1966,2828,6,4,19,90169,S979,Apparel,2245,3.548535284207611,5.667817303856108,2.4322170322814145,34704,7944,11357,99,43,39,7.548535284207611,109470,-107225,48.761692650334076,5.665053019824804,1.1419125127161749,0.6951909476661952
WH448,Denver,1499,5099,4,6,8,33565,S651,Electronics,4985,4.461434466443609,4.33721389368103,4.248766052313778,38854,17196,7278,21,44,64,10.46143446644361,58039,-53054,11.642728184553661,3.8580326349925365,3.325550366911274,0.29397921161011964
WH309,Houston,1500,4869,3,3,13,97981,S268,Electronics,2813,0.9951979885031692,5.278446595875547,4.145348647081078,10630,19353,10524,107,39,76,3.995197988503169,127858,-125045,45.452541770351935,14.111006585136407,1.8753333333333333,0.3080714725816389
WH067,San Francisco,2199,2979,4,4,8,45475,S955,Apparel,4946,2.11067885896301,1.3465287520307423,3.6266602783893607,38735,11826,3479,122,47,34,6.11067885896301,60780,-55834,12.288718156085725,5.677036272105331,2.249204183719873,0.7381671701913394
WH351,San Francisco,634,705,6,7,11,44147,S831,Apparel,1694,3.2391515461510987,8.87487812927209,1.5428912334511449,25823,17306,917,276,6,62,10.2391515461511,62370,-60676,36.81818181818182,2.455175618634551,2.67192429022082,0.8992907801418439
WH386,Chicago,535,3663,6,5,21,64769,S648,Groceries,7238,1.564553579129904,0.5166185234534095,4.152017310925927,21576,4079,1041,156,26,86,6.564553579129904,69889,-62651,9.655844155844155,2.4796069707081942,13.528971962616822,0.14605514605514605
WH083,Miami,2910,3448,7,7,16,84542,S315,Groceries,3837,2.7296322312551644,8.07749643906726,3.881242229309601,14643,4303,5330,91,11,17,9.729632231255165,94175,-90338,24.54391451654939,19.872976849006353,1.3185567010309278,0.8439675174013921
WH113,San Francisco,2373,1542,2,5,15,92064,S178,Electronics,4806,4.728511445262862,6.882992849254215,4.965105921730136,18600,5680,3070,163,48,91,9.728511445262862,100814,-96008,20.976695796920517,12.758064516129034,2.0252844500632112,1.538910505836576
WH057,Chicago,2182,712,10,2,23,67124,S221,Groceries,3908,2.616694545838304,5.352585469656307,1.3356840914265118,43289,8634,13556,138,35,28,4.616694545838304,89314,-85406,22.854145342886387,5.040541477049596,1.7910174152153988,3.0646067415730336
WH145,New York,4357,1521,10,5,20,65281,S830,Groceries,5909,3.9382488563969016,5.445214351555039,1.8293048518849409,47701,1581,5792,119,43,97,8.938248856396902,72654,-66745,12.295481468945676,9.1339804196977,1.356208400275419,2.8645627876397106
WH181,Miami,3110,3322,4,7,8,88426,S663,Groceries,4584,3.786971377255448,1.4528526212060722,4.916439340671136,48667,4070,9536,47,29,77,10.786971377255448,102032,-97448,22.25828970331588,6.390367189265827,1.4739549839228296,0.9361830222757375
WH068,Seattle,1636,4170,4,3,6,87751,S961,Apparel,1699,0.6839042575502761,8.474155737103107,4.142397983429266,17858,9501,5919,9,38,61,3.6839042575502763,103171,-101472,60.72454384932313,9.161160264307314,1.0385085574572128,0.39232613908872904
WH204,Seattle,1821,536,9,6,23,78229,S966,Electronics,8828,1.2981252941115855,7.0068577767571565,1.1504127771358197,12831,7219,3575,204,24,48,7.2981252941115855,89023,-80195,10.084164023561396,14.192190787935468,4.84788577704558,3.3973880597014925
WH047,Dallas,2309,3122,7,3,16,84305,S185,Automotive,7267,4.222160452028311,2.1536689786064755,2.355345437861804,23096,6377,14269,254,15,6,7.222160452028311,104951,-97684,14.442135681849457,9.997402147558018,3.1472498917280207,0.7395900064061499
